Customer ID,Total_Credit_Amt,Total_Credit_Cnt,Total_Debit_Amt,Total_Debit_Cnt,Age,Category,EFFECTIVE.RISK,Activity.Risk,Rating
4704,15416.20404,47,13114.0,2,41,Coorporate,1,5,Low Risk
4705,29351.8016,9,26169.0,2,74,Coorporate,1,1,Low Risk
4706,13998.4507,41,35858.0,1,24,Individual,5,9,Low Risk
4707,19820.80003,21,49964.0,2,54,Coorporate,1,5,High Risk
4708,18981.20869,30,23700.0,4,55,Coorporate,1,1,High Risk
4709,17613.11868,2,26423.0,2,43,Individual,5,5,Low Risk
4710,28993.76187,44,79444.0,1,33,Individual,1,9,Low Risk
4711,18523.19457,29,56388.0,4,51,Coorporate,9,1,Low Risk
4712,27338.12178,9,44010.0,4,60,Individual,5,1,Low Risk
4713,18299.43879,12,53651.0,2,66,Individual,5,5,Low Risk
4714,28719.39511,40,44010.0,4,30,Individual,1,1,Low Risk
4715,23168.71585,45,74353.0,5,54,Individual,9,9,Low Risk
4716,16177.10555,38,65414.0,2,23,Coorporate,1,5,Low Risk
4717,22086.06099,17,38311.0,3,65,Coorporate,9,9,High Risk
4718,13965.87987,38,9460.0,5,31,Individual,9,9,High Risk
4719,22445.77213,6,69386.0,4,29,Coorporate,5,5,Low Risk
4720,14055.40375,39,68914.0,5,36,Coorporate,5,1,High Risk
4721,11974.70694,14,70585.0,6,50,Coorporate,1,5,Low Risk
4722,23815.29467,12,36818.0,3,48,Individual,9,5,Low Risk
4723,26042.82208,23,6080.0,2,62,Coorporate,1,1,High Risk
4724,16286.62015,50,76467.0,4,21,Coorporate,5,5,Low Risk
4725,23723.66964,24,18125.0,5,24,Individual,1,5,Low Risk
4726,12114.33059,39,47888.0,2,70,Coorporate,9,1,Low Risk
4727,21629.58619,48,58031.0,5,50,Coorporate,5,9,Low Risk
4728,12096.0149,50,42026.0,1,34,Individual,9,5,High Risk
4729,13953.32079,32,9404.0,2,33,Coorporate,1,5,Low Risk
4730,13606.40306,6,30273.0,3,63,Individual,5,5,Low Risk
4731,15716.29595,41,8674.0,2,67,Coorporate,1,5,High Risk
4732,16086.89875,27,66933.0,3,51,Individual,5,5,High Risk
4733,11441.66107,32,63113.0,3,44,Individual,1,9,Low Risk
4734,27705.94262,26,65972.0,5,63,Individual,1,1,Low Risk
4735,22569.61582,2,37019.0,3,62,Coorporate,9,1,Low Risk
4736,23749.6462,45,40552.0,4,42,Individual,9,1,Low Risk
4737,23281.47428,33,67991.0,3,57,Coorporate,1,9,Low Risk
4738,10589.41748,16,20416.0,8,51,Coorporate,9,9,Low Risk
4739,26195.03023,36,21767.0,4,51,Coorporate,5,1,Low Risk
4740,20669.0036,3,69927.0,2,43,Individual,9,5,Low Risk
4741,16125.54176,24,15795.0,4,40,Individual,9,1,Low Risk
4742,11374.10571,24,23134.0,2,34,Coorporate,1,9,Low Risk
4743,21437.98268,21,26256.0,4,54,Coorporate,5,1,High Risk
4744,12977.50037,49,68857.0,5,72,Coorporate,5,9,Low Risk
4745,28946.56181,33,57331.0,1,64,Coorporate,9,9,Low Risk
4746,17185.87713,3,17452.0,4,24,Coorporate,5,5,Low Risk
4747,14377.45846,17,64518.0,5,39,Individual,9,1,High Risk
4748,25837.13677,4,43522.0,1,72,Individual,5,1,High Risk
4749,20880.91974,40,9559.0,5,54,Individual,1,9,Low Risk
4750,25922.81947,42,9287.0,6,72,Coorporate,5,1,Low Risk
4751,29483.84651,18,9576.0,4,34,Individual,1,5,Low Risk
4752,20482.03931,33,32220.0,7,66,Coorporate,5,9,Low Risk
4753,16137.71453,15,45764.0,4,32,Individual,9,1,Low Risk
4754,26860.85134,8,56063.0,3,33,Coorporate,5,1,High Risk
4755,22861.69849,45,20574.0,2,66,Coorporate,1,9,Low Risk
4756,15457.18357,5,62996.0,5,61,Coorporate,5,9,Low Risk
4757,19328.69007,38,48751.0,3,39,Individual,1,9,High Risk
4758,28603.06904,7,35400.0,4,63,Individual,9,5,Low Risk
4759,24927.07073,29,72015.0,2,50,Individual,9,9,Low Risk
4760,26338.26416,32,53557.0,4,22,Individual,1,5,Low Risk
4761,22688.61689,33,74539.0,5,54,Coorporate,5,9,Low Risk
4762,17344.90642,9,39248.0,6,23,Individual,1,5,Low Risk
4763,16473.1706,30,15114.0,2,24,Coorporate,9,5,Low Risk
4764,29268.25609,18,67713.0,3,61,Coorporate,5,9,Low Risk
4765,26721.59954,3,8540.0,3,25,Individual,1,9,High Risk
4766,21008.4502,24,59159.0,2,33,Individual,1,1,Low Risk
4767,11598.24245,19,27360.0,5,64,Individual,9,9,Low Risk
4768,29151.05446,1,47707.0,7,22,Individual,5,1,Low Risk
4769,11826.0531,2,59432.0,3,65,Coorporate,1,9,Low Risk
4770,27150.13895,41,8546.0,4,59,Individual,9,5,Low Risk
4771,11025.07835,2,38320.0,4,40,Coorporate,9,5,Low Risk
4772,11593.23726,16,12129.0,2,25,Individual,5,9,Low Risk
4773,21695.86362,10,52419.0,4,25,Individual,1,9,Low Risk
4774,12317.23756,5,37235.0,4,53,Coorporate,1,5,High Risk
4775,16685.7019,18,27412.0,6,47,Coorporate,5,5,Low Risk
4776,10432.53837,47,67258.0,3,62,Individual,5,5,Low Risk
4777,23378.36108,14,71610.0,6,43,Coorporate,5,5,Low Risk
4778,19861.72799,22,50477.0,3,65,Individual,9,1,Low Risk
4779,25662.16736,13,6301.0,4,41,Coorporate,9,9,Low Risk
4780,17812.27425,40,60342.0,5,38,Individual,9,5,High Risk
4781,15064.48517,38,7746.0,3,38,Coorporate,1,5,Low Risk
4782,19768.33828,28,11360.0,3,36,Individual,9,9,Low Risk
4783,15972.54065,20,59631.0,1,36,Individual,5,9,Low Risk
4784,22376.88092,34,37644.0,3,60,Individual,5,9,High Risk
4785,29194.95417,16,55003.0,4,62,Individual,5,5,Low Risk
4786,23183.43299,2,72062.0,2,48,Coorporate,1,1,Low Risk
4787,22212.10888,40,31941.0,2,47,Coorporate,1,1,Low Risk
4788,10560.91958,19,41713.0,3,30,Coorporate,1,1,High Risk
4789,24687.46462,44,27629.0,1,57,Coorporate,1,9,High Risk
4790,28737.66417,34,69716.0,8,70,Individual,9,5,High Risk
4791,10953.87622,17,32411.0,3,44,Individual,9,5,Low Risk
4792,22661.2028,20,6826.0,3,71,Individual,5,5,Low Risk
4793,23108.47483,30,10820.0,3,33,Individual,1,5,Low Risk
4794,21909.23444,6,55906.0,4,65,Coorporate,5,9,Low Risk
4795,14075.74349,28,30526.0,4,72,Individual,9,5,Low Risk
4796,22006.64005,36,13914.0,6,67,Individual,5,1,Low Risk
4797,10385.11292,42,71010.0,3,33,Individual,9,9,Low Risk
4798,24570.21453,10,8546.0,4,28,Coorporate,5,1,Low Risk
4799,14042.71697,34,73677.0,3,52,Coorporate,5,9,Low Risk
4800,26045.28555,30,67521.0,2,62,Individual,9,9,Low Risk
4801,23003.44383,30,17493.0,3,44,Coorporate,9,1,Low Risk
4802,25893.80616,5,76727.0,1,57,Coorporate,5,9,Low Risk
4803,19293.13163,16,78756.0,3,40,Coorporate,1,5,Low Risk
4804,15266.6546,14,65232.0,2,70,Coorporate,9,5,Low Risk
4805,13954.81776,27,57241.0,5,70,Individual,9,1,High Risk
4806,19274.44762,16,77359.0,1,43,Coorporate,9,9,Low Risk
4807,26093.74619,34,38960.0,2,53,Coorporate,1,1,Low Risk
4808,24560.54315,14,73070.0,3,31,Coorporate,5,1,Low Risk
4809,27444.65857,15,31872.0,5,54,Coorporate,5,1,Low Risk
4810,23888.59871,5,36676.0,2,69,Coorporate,1,5,Low Risk
4811,15287.90987,29,49557.0,5,41,Individual,9,5,High Risk
4812,14946.20423,19,18439.0,7,42,Individual,1,5,Low Risk
4813,28660.60437,47,10979.0,6,55,Individual,1,5,Low Risk
4814,21217.42936,16,7288.0,4,52,Individual,1,9,Low Risk
4815,14870.23399,38,73156.0,4,29,Coorporate,9,5,Low Risk
4816,20796.55465,3,35214.0,3,46,Individual,9,5,Low Risk
4817,21351.46023,23,26068.0,4,37,Coorporate,5,1,Low Risk
4818,16670.60726,49,23004.0,3,70,Individual,5,5,High Risk
4819,13606.57738,46,17947.0,3,62,Coorporate,1,5,Low Risk
4820,13737.003,31,43117.0,2,22,Coorporate,5,9,High Risk
4821,15502.49332,19,14137.0,4,72,Individual,5,9,Low Risk
4822,20615.10957,21,35650.0,6,42,Coorporate,1,1,High Risk
4823,24722.45843,15,26817.0,5,42,Individual,1,1,Low Risk
4824,29576.28869,8,42187.0,4,28,Individual,9,5,Low Risk
4825,16562.93814,7,53022.0,4,36,Individual,9,1,Low Risk
4826,10422.24045,9,26739.0,3,73,Coorporate,5,5,High Risk
4827,24590.3824,31,34059.0,3,69,Coorporate,1,9,High Risk
4828,27834.00813,39,35992.0,7,23,Coorporate,1,1,High Risk
4829,25530.53603,26,31879.0,3,39,Coorporate,1,5,High Risk
4830,22739.88297,21,17176.0,2,69,Coorporate,9,1,Low Risk
4831,25927.65447,31,16782.0,3,26,Coorporate,5,1,Low Risk
4832,20768.61251,6,57444.0,3,71,Individual,1,5,Low Risk
4833,17243.58016,20,21903.0,2,49,Coorporate,5,9,Low Risk
4834,19501.09817,45,35258.0,4,40,Coorporate,1,9,Low Risk
4835,11648.3612,12,69264.0,5,53,Coorporate,5,9,Low Risk
4836,25420.20145,17,79862.0,2,69,Individual,5,9,High Risk
4837,20165.06714,45,7065.0,4,67,Individual,9,9,High Risk
4838,21710.37728,35,64669.0,4,53,Coorporate,1,9,Low Risk
4839,17259.81857,6,63113.0,3,65,Individual,9,1,Low Risk
4840,18163.70092,6,69881.0,3,34,Individual,9,9,High Risk
4841,19659.50175,33,68579.0,3,24,Coorporate,9,1,Low Risk
4842,21011.38761,6,25308.0,3,48,Individual,1,9,High Risk
4843,18976.9282,30,67983.0,7,63,Coorporate,1,1,Low Risk
4844,18711.31777,23,64518.0,5,21,Individual,1,9,High Risk
4845,17907.46048,30,10820.0,3,45,Coorporate,1,5,Low Risk
4846,22658.47192,13,67227.0,3,66,Individual,1,5,High Risk
4847,21229.58249,9,50477.0,3,64,Individual,5,9,High Risk
4848,15078.11192,3,32956.0,4,56,Coorporate,1,5,Low Risk
4849,23700.77382,47,51737.0,2,36,Individual,5,9,Low Risk
4850,12514.87508,18,47566.0,5,61,Coorporate,9,9,Low Risk
4851,15310.61641,20,26285.0,3,56,Individual,5,5,High Risk
4852,28357.64846,6,13349.0,3,32,Individual,9,5,High Risk
4853,23712.62669,18,78891.0,3,67,Coorporate,1,5,High Risk
4854,19426.58703,24,61608.0,1,32,Coorporate,1,1,High Risk
4855,19634.20436,21,69823.0,3,51,Coorporate,1,9,High Risk
4856,22877.85762,50,68704.0,3,42,Coorporate,1,5,Low Risk
4857,17512.90579,13,34062.0,6,45,Individual,1,1,Low Risk
4858,23021.3457,24,76596.0,3,68,Individual,1,9,Low Risk
4859,15457.18507,3,56017.0,4,55,Individual,5,5,Low Risk
4860,26895.94467,43,42313.0,2,30,Coorporate,9,5,Low Risk
4861,13515.7662,44,70975.0,3,70,Coorporate,5,5,High Risk
4862,14429.69018,17,79564.0,5,40,Coorporate,1,1,High Risk
4863,17990.11509,37,66054.0,3,74,Coorporate,9,5,High Risk
4864,17302.89039,39,26738.0,3,70,Coorporate,1,9,Low Risk
4865,18988.36444,37,54595.0,6,70,Individual,9,9,Low Risk
4866,14481.31809,13,6069.0,4,54,Individual,9,9,Low Risk
4867,22159.38636,3,53199.0,4,56,Coorporate,5,9,Low Risk
4868,25525.92666,35,59001.0,2,24,Coorporate,5,5,High Risk
4869,22123.32386,39,46949.0,5,26,Coorporate,9,9,Low Risk
4870,29532.85014,39,10777.0,3,70,Individual,5,5,Low Risk
4871,19880.66504,43,58135.0,2,71,Coorporate,5,5,Low Risk
4872,22735.66206,17,66461.0,6,35,Individual,5,5,High Risk
4873,13989.45197,50,43215.0,4,65,Individual,9,5,Low Risk
4874,23985.22254,15,79290.0,3,52,Individual,9,1,Low Risk
4875,29537.98708,37,54705.0,2,36,Individual,9,9,Low Risk
4876,17646.63505,42,27410.0,3,31,Individual,5,5,Low Risk
4877,10084.82013,29,11823.0,2,57,Individual,9,5,Low Risk
4878,22838.56271,18,66199.0,3,54,Individual,5,9,High Risk
4879,25261.62924,20,28631.0,5,54,Individual,5,5,Low Risk
4880,19434.75896,7,41688.0,7,47,Coorporate,5,1,Low Risk
4881,18938.29178,48,31801.0,6,45,Coorporate,1,5,High Risk
4882,13707.11255,2,71940.0,1,40,Individual,9,9,Low Risk
4883,22030.34982,26,6307.0,1,66,Coorporate,5,5,Low Risk
4884,19842.16353,24,45976.0,2,74,Coorporate,1,1,Low Risk
4885,29466.56853,26,75137.0,2,69,Coorporate,5,9,High Risk
4886,10993.8732,38,74625.0,4,36,Individual,5,5,Low Risk
4887,24403.695,12,16124.0,5,41,Coorporate,9,1,Low Risk
4888,24807.997,11,39511.0,5,30,Coorporate,9,1,High Risk
4889,27832.03816,22,66508.0,4,63,Individual,9,5,Low Risk
4890,18661.12663,32,8310.0,4,40,Individual,5,5,Low Risk
4891,18981.3721,5,22161.0,4,58,Individual,5,1,Low Risk
4892,19401.80033,44,59787.0,5,24,Coorporate,1,1,High Risk
4893,18734.39604,39,36725.0,5,32,Individual,1,1,Low Risk
4894,23489.98518,27,25108.0,2,62,Individual,9,9,Low Risk
4895,16089.16449,18,5736.0,3,72,Coorporate,5,5,Low Risk
4896,19575.98547,35,71010.0,3,24,Individual,1,9,Low Risk
4897,25283.84938,48,73311.0,5,65,Individual,5,1,High Risk
4898,77639.03661,23,40345.0,2,54,Coorporate,1,1,Low Risk
4899,34966.3724,50,41464.0,3,43,Individual,5,9,Low Risk
4900,38370.9049,3,79988.0,6,67,Individual,1,1,Low Risk
4901,99141.3457,31,54595.0,6,52,Coorporate,9,9,High Risk
4902,81090.6912,2,40417.0,4,68,Individual,5,9,Low Risk
4903,95778.49483,31,47630.0,8,35,Individual,1,1,Low Risk
4904,99908.00427,17,75571.0,4,70,Individual,1,1,High Risk
4905,68625.3612,40,77800.0,3,47,Individual,9,9,Low Risk
4906,40655.64345,36,63475.0,4,55,Individual,5,9,High Risk
4907,83923.04384,4,63173.0,6,55,Coorporate,1,5,Low Risk
4908,37866.22374,7,12104.0,4,65,Individual,1,1,Low Risk
4909,100549.1671,5,14137.0,4,27,Individual,9,9,Low Risk
4910,30512.6693,32,63603.0,2,56,Coorporate,9,9,High Risk
4911,42626.41701,3,72067.0,3,30,Individual,9,9,Low Risk
4912,68218.24954,15,8003.0,5,74,Individual,1,9,High Risk
4913,90643.9282,31,77932.0,3,21,Coorporate,9,5,Low Risk
4914,47898.12607,7,66036.0,7,61,Coorporate,5,1,Low Risk
4915,91737.25268,32,79934.0,6,60,Individual,9,1,Low Risk
4916,95908.93142,29,57466.0,4,32,Coorporate,9,9,Low Risk
4917,40348.55826,7,40930.0,6,73,Coorporate,5,5,Low Risk
4918,72420.93128,41,28997.0,4,42,Coorporate,1,5,Low Risk
4919,33366.89864,42,37224.0,3,25,Coorporate,9,5,Low Risk
4920,90743.90506,45,74353.0,5,51,Individual,9,5,High Risk
4921,59765.34203,15,28984.0,3,57,Individual,5,5,High Risk
4922,64564.70568,13,28667.0,3,49,Coorporate,1,9,Low Risk
4923,43798.42804,45,42438.0,7,62,Individual,1,1,High Risk
4924,56864.07519,31,8481.0,2,31,Coorporate,9,5,High Risk
4925,62098.21393,4,43732.0,3,42,Individual,5,1,High Risk
4926,69188.35796,20,57466.0,4,57,Coorporate,9,9,Low Risk
4927,95608.16679,10,51936.0,4,36,Individual,5,9,High Risk
4928,53477.70176,44,58546.0,4,69,Coorporate,1,1,Low Risk
4929,98263.71746,25,24643.0,2,39,Coorporate,5,5,Low Risk
4930,88529.38521,40,41304.0,2,44,Individual,1,5,Low Risk
4931,95869.29394,8,29588.0,3,50,Individual,5,1,Low Risk
4932,32889.65388,37,72903.0,6,27,Individual,5,9,Low Risk
4933,92407.14754,4,20406.0,8,64,Coorporate,1,1,Low Risk
4934,76170.40009,8,28516.0,3,31,Individual,1,9,Low Risk
4935,41935.8453,4,62959.0,4,64,Coorporate,9,9,Low Risk
4936,83389.93092,48,22417.0,2,72,Coorporate,5,5,High Risk
4937,93344.59702,28,47797.0,1,35,Coorporate,9,1,Low Risk
4938,92940.3181,36,63076.0,6,43,Coorporate,5,1,Low Risk
4939,88704.86039,21,32215.0,4,38,Individual,9,5,Low Risk
4940,56323.89771,27,29940.0,6,59,Coorporate,9,9,Low Risk
4941,78549.93966,15,59432.0,3,25,Individual,1,5,Low Risk
4942,100755.2845,5,20416.0,8,50,Individual,5,5,Low Risk
4943,96106.60141,28,73642.0,4,62,Individual,1,1,Low Risk
4944,66095.43603,41,34434.0,5,26,Individual,9,5,Low Risk
4945,41760.81283,28,36297.0,5,27,Individual,1,9,Low Risk
4946,58671.77337,19,17947.0,3,51,Coorporate,9,9,Low Risk
4947,66442.60694,2,60019.0,9,32,Coorporate,1,5,Low Risk
4948,69493.38522,16,55913.0,3,57,Individual,9,9,High Risk
4949,68092.3743,30,70889.0,3,26,Individual,1,5,High Risk
4950,30757.956,9,21363.0,8,32,Coorporate,1,1,Low Risk
4951,67460.56964,30,60362.0,2,70,Coorporate,9,5,Low Risk
4952,95123.10466,25,51936.0,4,63,Individual,5,1,Low Risk
4953,58253.43046,8,66711.0,2,64,Individual,5,5,High Risk
4954,99251.04458,18,32956.0,4,64,Individual,5,5,Low Risk
4955,40750.45101,28,31558.0,1,21,Coorporate,1,1,Low Risk
4956,94618.52311,36,31702.0,1,64,Individual,9,1,Low Risk
4957,62624.32858,45,21785.0,3,23,Individual,9,1,Low Risk
4958,40936.80388,4,33637.0,2,66,Coorporate,1,9,Low Risk
4959,90826.79503,39,26715.0,4,62,Coorporate,5,1,Low Risk
4960,73621.46937,49,15945.0,3,63,Coorporate,9,5,High Risk
4961,93553.69448,3,71549.0,5,62,Individual,1,9,Low Risk
4962,53299.98644,21,37235.0,4,40,Coorporate,1,1,Low Risk
4963,76506.93836,39,76475.0,4,40,Coorporate,5,1,Low Risk
4964,67537.34216,24,33526.0,3,47,Individual,5,5,Low Risk
4965,73596.98618,39,31500.0,3,39,Coorporate,1,1,High Risk
4966,36816.06274,27,38320.0,4,64,Coorporate,5,1,Low Risk
4967,95202.15516,42,63453.0,4,70,Coorporate,1,9,High Risk
4968,89726.72292,43,76406.0,3,69,Coorporate,1,5,Low Risk
4969,80354.29365,9,43634.0,2,25,Coorporate,1,5,Low Risk
4970,43314.50207,3,61530.0,3,65,Coorporate,9,5,Low Risk
4971,62847.81533,17,75884.0,2,61,Individual,5,5,Low Risk
4972,32135.72727,45,78712.0,4,22,Coorporate,1,1,High Risk
4973,79073.61244,49,68555.0,9,71,Coorporate,5,9,High Risk
4974,41771.05154,33,37456.0,6,41,Coorporate,9,9,Low Risk
4975,98663.48335,2,20194.0,2,61,Coorporate,9,1,Low Risk
4976,34093.05093,32,34576.0,2,43,Individual,5,9,Low Risk
4977,64400.12452,38,56922.0,3,39,Individual,9,1,Low Risk
4978,96304.4187,12,55033.0,4,42,Coorporate,9,9,Low Risk
4979,42584.10571,34,37289.0,2,44,Coorporate,9,9,Low Risk
4980,97813.62963,6,62940.0,10,56,Individual,5,5,High Risk
4981,31681.94987,26,61259.0,3,39,Individual,5,5,Low Risk
4982,70848.45986,3,23194.0,2,42,Coorporate,5,1,High Risk
4983,73346.3772,40,59712.0,2,57,Individual,9,1,Low Risk
4984,38767.4865,27,21363.0,8,53,Individual,9,9,Low Risk
4985,62428.62334,18,47037.0,3,21,Individual,9,5,Low Risk
4986,86549.22835,46,58687.0,2,58,Coorporate,1,1,High Risk
4987,58860.18674,1,76851.0,2,48,Coorporate,9,5,Low Risk
4988,76283.57371,9,13914.0,6,70,Individual,5,1,Low Risk
4989,72841.38102,21,27226.0,2,56,Coorporate,5,5,Low Risk
4990,95183.31275,17,30760.0,5,45,Coorporate,5,1,Low Risk
4991,65762.18118,45,49757.0,3,35,Coorporate,9,5,Low Risk
4992,52834.39848,3,16124.0,5,55,Individual,9,1,Low Risk
4993,71003.24239,50,23929.0,1,23,Coorporate,1,1,High Risk
4994,45943.50576,31,68857.0,5,23,Coorporate,5,1,Low Risk
4995,98880.08864,9,54396.0,3,41,Coorporate,9,9,High Risk
4996,45074.3459,35,64323.0,2,44,Coorporate,9,5,Low Risk
4997,35191.3492,29,65693.0,1,61,Coorporate,5,5,Low Risk
4998,96948.80759,23,47630.0,8,47,Individual,9,9,Low Risk
4999,73898.5796,27,48602.0,4,51,Coorporate,1,9,Low Risk
5000,85166.56869,30,76058.0,3,63,Individual,5,9,Low Risk
5001,95810.8881,16,60087.0,3,33,Coorporate,1,5,Low Risk
5002,96116.95708,21,71768.0,2,69,Individual,1,5,Low Risk
5003,90124.01942,39,42438.0,7,73,Coorporate,9,1,Low Risk
5004,84281.57146,37,47566.0,5,58,Individual,9,1,Low Risk
5005,64371.13254,4,5636.0,3,54,Coorporate,5,5,High Risk
5006,95704.88387,14,77830.0,1,29,Individual,9,1,High Risk
5007,56490.16103,21,9026.0,2,32,Individual,1,1,Low Risk
5008,78598.39264,15,14131.0,2,66,Individual,1,1,Low Risk
5009,82191.68433,32,51356.0,2,53,Individual,5,1,High Risk
5010,50465.77952,25,60467.0,3,55,Individual,9,5,Low Risk
5011,88165.32614,1,25490.0,1,22,Individual,5,9,Low Risk
5012,42277.99277,38,27933.0,3,69,Coorporate,1,9,Low Risk
5013,39239.5314,35,5216.0,3,58,Individual,5,5,Low Risk
5014,82165.05392,41,18439.0,7,56,Coorporate,9,1,Low Risk
5015,36858.56768,42,67573.0,5,36,Coorporate,5,9,Low Risk
5016,30945.82736,12,45900.0,4,32,Individual,1,9,Low Risk
5017,82648.91411,25,25316.0,2,63,Coorporate,5,1,High Risk
5018,89427.48331,2,10862.0,5,44,Coorporate,9,9,Low Risk
5019,75387.97837,31,66858.0,3,44,Coorporate,9,9,Low Risk
5020,46537.40307,45,26256.0,4,66,Coorporate,1,1,Low Risk
5021,59398.13649,20,53310.0,3,39,Individual,5,9,Low Risk
5022,77610.31073,11,31211.0,2,43,Individual,1,9,Low Risk
5023,70683.95396,15,17860.0,3,54,Coorporate,1,5,Low Risk
5024,79874.97411,3,48204.0,3,49,Individual,9,9,High Risk
5025,45615.14953,5,13461.0,2,39,Coorporate,9,1,Low Risk
5026,95839.98832,44,68704.0,3,55,Individual,1,1,Low Risk
5027,74127.67094,35,51733.0,3,46,Individual,5,1,Low Risk
5028,60633.01402,1,56825.0,1,40,Individual,1,5,Low Risk
5029,79074.97905,16,73539.0,4,63,Individual,5,5,Low Risk
5030,65465.25195,34,73229.0,2,61,Coorporate,5,5,Low Risk
5031,66185.07429,17,39312.0,6,71,Coorporate,5,9,Low Risk
5032,61628.53035,32,73070.0,3,51,Coorporate,9,5,Low Risk
5033,71652.06416,24,44674.0,4,70,Individual,9,9,High Risk
5034,73852.70246,29,61774.0,4,31,Coorporate,1,9,Low Risk
5035,40633.25717,22,56922.0,3,74,Individual,9,5,High Risk
5036,76126.2734,23,26418.0,3,38,Individual,5,1,Low Risk
5037,41676.65985,10,20060.0,2,35,Coorporate,1,5,Low Risk
5038,59183.66163,13,19926.0,3,66,Coorporate,5,5,High Risk
5039,71622.77125,27,71500.0,2,21,Coorporate,9,5,Low Risk
5040,98818.79595,30,9730.0,2,68,Coorporate,5,9,High Risk
5041,67121.06202,1,73127.0,4,30,Individual,1,5,High Risk
5042,60031.12538,14,7432.0,3,57,Coorporate,5,5,High Risk
5043,86361.53723,46,22689.0,3,31,Individual,9,1,High Risk
5044,90769.64616,6,67914.0,1,36,Individual,1,9,Low Risk
5045,40913.70346,34,74286.0,2,56,Coorporate,1,9,Low Risk
5046,42555.48991,21,33608.0,5,65,Coorporate,9,9,Low Risk
5047,36822.15438,49,43819.0,2,24,Individual,5,9,Low Risk
5048,69317.42933,21,45961.0,4,57,Individual,1,1,High Risk
5049,52942.17729,35,75291.0,2,29,Individual,1,1,High Risk
5050,99039.35363,3,53199.0,4,39,Individual,5,1,Low Risk
5051,59529.65183,11,7324.0,2,31,Individual,1,9,Low Risk
5052,54640.49303,28,58724.0,4,29,Coorporate,1,9,Low Risk
5053,40162.95713,42,40817.0,2,32,Individual,1,1,Low Risk
5054,62086.94934,49,9778.0,5,22,Coorporate,1,1,Low Risk
5055,53707.61727,23,9778.0,5,50,Individual,1,9,Low Risk
5056,41547.06121,46,28438.0,6,74,Individual,1,1,Low Risk
5057,35233.98466,23,30760.0,5,27,Individual,5,1,Low Risk
5058,73455.66455,5,6574.0,3,51,Coorporate,5,9,Low Risk
5059,85389.9546,40,8947.0,10,38,Coorporate,9,9,Low Risk
5060,86009.13094,46,55716.0,5,69,Coorporate,1,1,Low Risk
5061,31695.98556,49,11923.0,4,58,Coorporate,9,1,Low Risk
5062,79299.33867,22,48222.0,3,54,Individual,9,9,Low Risk
5063,37251.45276,49,53759.0,4,59,Individual,5,5,High Risk
5064,85141.83724,48,10500.0,3,60,Coorporate,9,5,Low Risk
5065,47865.7734,13,68460.0,3,51,Coorporate,9,9,Low Risk
5066,67380.50158,33,43829.0,6,51,Coorporate,1,5,Low Risk
5067,43929.86612,41,60017.0,3,58,Individual,9,1,Low Risk
5068,41044.9895,44,34087.0,4,60,Individual,9,9,Low Risk
5069,30737.56418,9,47139.0,1,53,Coorporate,5,5,Low Risk
5070,74951.98317,16,52205.0,3,54,Individual,9,9,Low Risk
5071,95151.37972,29,40160.0,5,49,Coorporate,5,9,Low Risk
5072,76097.58994,5,37707.0,4,55,Individual,5,9,Low Risk
5073,51622.53202,36,60007.0,4,69,Coorporate,9,9,High Risk
5074,58218.40602,50,67319.0,2,47,Coorporate,5,1,Low Risk
5075,52500.81918,35,60379.0,3,41,Individual,1,1,Low Risk
5076,97459.00549,11,35992.0,7,57,Coorporate,1,9,High Risk
5077,60426.6672,8,79549.0,2,40,Individual,5,1,Low Risk
5078,63860.23821,40,49459.0,2,65,Individual,1,5,Low Risk
5079,42241.28701,19,20250.0,4,37,Coorporate,1,5,High Risk
5080,33666.13524,1,40983.0,3,29,Coorporate,9,1,Low Risk
5081,83678.57291,11,54589.0,3,26,Individual,9,9,Low Risk
5082,91268.86182,9,43721.0,3,32,Coorporate,9,1,High Risk
5083,55666.55024,26,25776.0,4,49,Individual,5,1,High Risk
5084,36458.36107,15,23228.0,2,37,Coorporate,5,1,High Risk
5085,49027.73085,2,74990.0,1,66,Individual,9,1,Low Risk
5086,72132.52973,35,63969.0,3,47,Individual,1,5,Low Risk
5087,45236.28288,16,61227.0,3,64,Coorporate,1,1,Low Risk
5088,52424.7931,47,71010.0,3,32,Coorporate,1,9,Low Risk
5089,36551.53618,47,8542.0,4,66,Individual,5,9,Low Risk
5090,42289.94313,22,6744.0,2,72,Individual,5,9,Low Risk
5091,54606.3035,17,70585.0,6,57,Coorporate,1,9,Low Risk
5092,97676.21986,17,33504.0,5,58,Coorporate,9,5,High Risk
5093,73613.94289,5,9834.0,4,35,Coorporate,5,5,Low Risk
5094,41739.27292,46,71016.0,2,64,Coorporate,1,9,Low Risk
5095,73250.64765,25,53759.0,4,61,Coorporate,9,5,High Risk
5096,72002.51711,33,28405.0,1,23,Individual,1,1,Low Risk
5097,38003.85775,27,36268.0,3,31,Individual,9,9,Low Risk
5098,54468.41265,47,11182.0,7,58,Coorporate,1,5,High Risk
5099,35608.71203,14,16181.0,2,50,Individual,5,5,Low Risk
5100,43561.45382,49,8337.0,1,70,Individual,1,5,High Risk
5101,52277.9159,6,39618.0,1,41,Individual,5,1,Low Risk
5102,73927.58557,42,15819.0,6,52,Individual,1,9,High Risk
5103,48700.61126,13,36962.0,2,67,Coorporate,9,1,Low Risk
