TOT_TRXN_AM,TOT_TRXN_CNT,EFFECTIVE.RISK,Activity.Risk,HR.AM,LRF.AM,PASS.THROUGH,TRUSTED.PAIR,RUN.DATE,Overall_risk,Customer ID
89548.00707,36,1,5,89548.00707,0,N,Y,3/31/2019,Low Risk,7065
90982.5934,29,1,1,90982.5934,0,Y,N,3/31/2019,Low Risk,2922
52541.3213,17,5,5,52541.3213,0,N,N,3/31/2019,Low Risk,5305
48354.66869,45,5,1,48354.66869,0,N,N,3/31/2019,Low Risk,2186
89086.32457,38,9,1,89086.32457,0,N,N,3/31/2019,Low Risk,5475
35110.77821,23,9,9,35110.77821,0,Y,N,3/31/2019,Low Risk,1664
59677.86441,39,9,9,59677.86441,0,Y,Y,3/31/2019,Low Risk,7468
38682.92182,8,1,9,38682.92182,0,N,N,3/31/2019,Low Risk,2524
82925.665,20,1,9,82925.665,0,Y,N,3/31/2019,Low Risk,1161
88859.06492,49,1,1,88859.06492,0,N,Y,3/31/2019,Low Risk,9276
49542.14432,14,5,1,49542.14432,0,N,N,3/31/2019,High Risk,8236
100430.2645,19,5,1,100430.2645,0,N,N,3/31/2019,Low Risk,4488
65211.51493,18,5,9,65211.51493,0,N,N,3/31/2019,Low Risk,3547
51403.97795,34,5,5,51403.97795,0,Y,Y,3/31/2019,Low Risk,6522
84581.02221,32,5,1,84581.02221,0,N,Y,3/31/2019,High Risk,4189
89425.8315,5,9,1,89425.8315,0,Y,Y,3/31/2019,High Risk,2493
45060.19824,16,1,9,45060.19824,0,Y,Y,3/31/2019,Low Risk,4311
69526.05759,1,1,9,69526.05759,0,N,N,3/31/2019,Low Risk,3250
69366.08602,13,9,5,69366.08602,0,N,N,3/31/2019,Low Risk,4934
78802.78045,28,9,9,78802.78045,0,N,Y,3/31/2019,High Risk,1118
69140.66499,32,1,9,69140.66499,0,Y,Y,3/31/2019,Low Risk,6258
97764.39154,43,9,5,97764.39154,0,Y,N,3/31/2019,High Risk,1869
83362.61142,41,9,9,83362.61142,0,N,N,3/31/2019,Low Risk,2749
70903.41775,2,1,9,70903.41775,0,N,N,3/31/2019,Low Risk,6365
69411.32442,22,5,9,69411.32442,0,Y,N,3/31/2019,Low Risk,3362
48946.09937,37,1,1,48946.09937,0,Y,Y,3/31/2019,Low Risk,6913
62874.46798,30,5,5,62874.46798,0,N,N,3/31/2019,Low Risk,6970
43264.526,44,1,5,43264.526,0,Y,Y,3/31/2019,Low Risk,4793
79050.66264,12,9,5,79050.66264,0,Y,N,3/31/2019,High Risk,6072
69331.83309,47,9,1,69331.83309,0,N,N,3/31/2019,High Risk,7030
73414.32882,27,9,5,73414.32882,0,N,N,3/31/2019,Low Risk,8378
45972.22802,26,5,1,45972.22802,0,N,N,3/31/2019,Low Risk,1817
70700.24764,42,5,5,70700.24764,0,N,N,3/31/2019,Low Risk,8929
52428.12087,50,5,1,52428.12087,0,Y,Y,3/31/2019,Low Risk,9638
86583.03898,7,9,1,86583.03898,0,N,Y,3/31/2019,Low Risk,6432
99893.82792,21,9,9,99893.82792,0,Y,Y,3/31/2019,Low Risk,6948
56790.97941,1,1,9,56790.97941,0,N,N,3/31/2019,High Risk,5310
41354.50096,14,1,9,41354.50096,0,Y,Y,3/31/2019,High Risk,6955
63849.01212,22,5,9,63849.01212,0,Y,Y,3/31/2019,Low Risk,2056
30506.26373,46,1,5,30506.26373,0,N,N,3/31/2019,Low Risk,5038
80947.84565,27,1,1,80947.84565,0,Y,Y,3/31/2019,Low Risk,9210
42881.51082,12,5,9,42881.51082,0,N,N,3/31/2019,High Risk,1420
60409.81184,48,5,9,60409.81184,0,N,N,3/31/2019,High Risk,7340
39879.28377,11,5,9,39879.28377,0,Y,N,3/31/2019,Low Risk,1787
38213.75523,42,1,9,38213.75523,0,N,Y,3/31/2019,Low Risk,6791
32516.13861,13,5,1,32516.13861,0,Y,N,3/31/2019,Low Risk,6001
53912.40244,8,5,9,53912.40244,0,N,Y,3/31/2019,High Risk,2430
75588.90136,10,5,5,75588.90136,0,N,Y,3/31/2019,Low Risk,6786
99090.51573,40,5,9,99090.51573,0,N,Y,3/31/2019,High Risk,2679
48211.34844,36,9,5,48211.34844,0,N,Y,3/31/2019,Low Risk,3922
80606.99759,7,9,5,80606.99759,0,Y,N,3/31/2019,Low Risk,7573
60623.17958,23,5,9,60623.17958,0,Y,Y,3/31/2019,Low Risk,3713
73260.82659,45,1,9,73260.82659,0,N,N,3/31/2019,Low Risk,9119
92737.66912,44,1,5,92737.66912,0,N,N,3/31/2019,High Risk,4019
39800.79899,8,1,9,39800.79899,0,Y,Y,3/31/2019,Low Risk,6064
85844.11596,15,9,9,85844.11596,0,N,N,3/31/2019,Low Risk,5913
42318.36917,21,5,5,42318.36917,0,Y,N,3/31/2019,Low Risk,9799
55280.68503,22,1,5,55280.68503,0,N,Y,3/31/2019,Low Risk,1459
92862.2833,11,5,9,92862.2833,0,Y,N,3/31/2019,Low Risk,8164
31664.00778,5,9,5,31664.00778,0,N,Y,3/31/2019,Low Risk,7394
80247.05234,34,9,9,80247.05234,0,N,N,3/31/2019,Low Risk,4622
71761.70119,36,1,9,71761.70119,0,Y,N,3/31/2019,High Risk,7677
31839.97868,49,1,9,31839.97868,0,Y,Y,3/31/2019,Low Risk,1618
99928.42738,20,5,9,99928.42738,0,Y,Y,3/31/2019,Low Risk,2977
62011.55544,7,9,1,62011.55544,0,Y,Y,3/31/2019,Low Risk,6615
87909.02161,36,5,5,87909.02161,0,N,Y,3/31/2019,High Risk,1896
77233.26455,1,9,5,77233.26455,0,Y,Y,3/31/2019,High Risk,4308
80452.0239,24,9,1,80452.0239,0,N,N,3/31/2019,Low Risk,2863
57547.4762,35,5,1,57547.4762,0,N,Y,3/31/2019,High Risk,2171
47477.86999,32,9,1,47477.86999,0,N,N,3/31/2019,Low Risk,6019
97518.69028,42,1,1,97518.69028,0,N,N,3/31/2019,Low Risk,8610
77730.80319,20,1,5,77730.80319,0,Y,N,3/31/2019,Low Risk,9463
50329.42759,49,1,1,50329.42759,0,Y,N,3/31/2019,High Risk,1267
74032.51594,41,5,1,74032.51594,0,N,N,3/31/2019,Low Risk,1585
37499.80417,47,9,1,37499.80417,0,N,Y,3/31/2019,Low Risk,7470
62395.45079,37,5,9,62395.45079,0,Y,N,3/31/2019,Low Risk,2016
76634.67778,39,1,9,76634.67778,0,N,N,3/31/2019,High Risk,6189
54374.26885,37,9,9,54374.26885,0,N,Y,3/31/2019,Low Risk,3327
49899.354,14,9,9,49899.354,0,N,N,3/31/2019,Low Risk,9441
35681.10964,31,1,9,35681.10964,0,N,N,3/31/2019,Low Risk,2601
70296.65369,45,9,1,70296.65369,0,N,Y,3/31/2019,Low Risk,9954
46006.57468,38,5,5,46006.57468,0,N,Y,3/31/2019,Low Risk,4024
70466.92971,36,9,9,70466.92971,0,N,Y,3/31/2019,High Risk,4912
51722.2853,28,9,1,51722.2853,0,Y,Y,3/31/2019,Low Risk,6097
36274.05188,35,5,5,36274.05188,0,N,Y,3/31/2019,High Risk,8674
42443.84591,28,9,1,42443.84591,0,Y,N,3/31/2019,High Risk,2457
56722.33369,50,5,5,56722.33369,0,Y,Y,3/31/2019,Low Risk,7042
71012.49684,49,1,1,71012.49684,0,Y,Y,3/31/2019,Low Risk,7520
66612.13851,42,9,5,66612.13851,0,Y,N,3/31/2019,Low Risk,9431
47501.77603,7,5,5,47501.77603,0,Y,N,3/31/2019,Low Risk,5763
59615.73139,49,9,1,59615.73139,0,N,N,3/31/2019,Low Risk,3070
40810.13697,42,9,9,40810.13697,0,N,N,3/31/2019,High Risk,2950
57328.60848,48,9,5,57328.60848,0,Y,N,3/31/2019,Low Risk,9299
31274.53058,4,1,5,31274.53058,0,Y,Y,3/31/2019,Low Risk,5583
56692.31262,33,9,1,56692.31262,0,Y,N,3/31/2019,Low Risk,7136
56751.4063,21,5,5,56751.4063,0,Y,N,3/31/2019,High Risk,7407
43543.84765,41,1,9,43543.84765,0,Y,N,3/31/2019,Low Risk,2695
77450.49067,6,5,5,77450.49067,0,Y,N,3/31/2019,Low Risk,6299
83473.41818,23,1,9,83473.41818,0,N,Y,3/31/2019,Low Risk,6552
86404.40236,35,5,5,86404.40236,0,Y,N,3/31/2019,Low Risk,2344
30721.87787,6,5,9,30721.87787,0,N,N,3/31/2019,Low Risk,3996
48269.7104,47,5,9,48269.7104,0,Y,N,3/31/2019,Low Risk,3706
31896.84375,27,9,1,31896.84375,0,N,N,3/31/2019,Low Risk,2983
74924.28967,48,5,9,74924.28967,0,Y,Y,3/31/2019,Low Risk,5942
92805.96934,14,1,1,92805.96934,0,N,Y,3/31/2019,Low Risk,5443
79913.78284,7,1,1,79913.78284,0,N,N,3/31/2019,Low Risk,9801
48432.83284,11,1,5,48432.83284,0,N,N,3/31/2019,Low Risk,4088
94519.19526,16,9,5,94519.19526,0,N,Y,3/31/2019,Low Risk,5839
42163.74424,45,5,9,42163.74424,0,N,Y,3/31/2019,Low Risk,5722
51106.40076,50,1,9,51106.40076,0,Y,N,3/31/2019,Low Risk,3095
30945.83257,25,1,5,30945.83257,0,Y,Y,3/31/2019,Low Risk,8490
51607.82065,12,5,1,51607.82065,0,Y,Y,3/31/2019,Low Risk,9860
65555.04768,36,1,1,65555.04768,0,Y,Y,3/31/2019,Low Risk,3765
87649.44291,21,1,5,87649.44291,0,N,Y,3/31/2019,Low Risk,6596
73926.76076,17,9,5,73926.76076,0,N,Y,3/31/2019,Low Risk,3233
57060.63337,34,9,5,57060.63337,0,N,Y,3/31/2019,Low Risk,2215
70803.11409,32,5,1,70803.11409,0,N,Y,3/31/2019,High Risk,4920
39632.27545,4,1,9,39632.27545,0,N,N,3/31/2019,Low Risk,4538
36131.06801,13,1,5,36131.06801,0,N,N,3/31/2019,Low Risk,6383
39606.58975,5,5,1,39606.58975,0,Y,Y,3/31/2019,High Risk,5667
100971.9711,39,9,5,100971.9711,0,Y,N,3/31/2019,Low Risk,3540
62743.9573,31,5,1,62743.9573,0,Y,N,3/31/2019,Low Risk,7265
54027.09952,9,1,9,54027.09952,0,Y,N,3/31/2019,Low Risk,8808
95939.38665,12,9,1,95939.38665,0,N,N,3/31/2019,Low Risk,2857
80262.82106,44,9,9,80262.82106,0,Y,Y,3/31/2019,Low Risk,3976
50268.02007,10,1,9,50268.02007,0,N,N,3/31/2019,Low Risk,8410
65794.41575,31,1,1,65794.41575,0,N,Y,3/31/2019,Low Risk,9292
100477.4698,43,1,1,100477.4698,0,N,Y,3/31/2019,Low Risk,6300
64046.30334,11,5,9,64046.30334,0,N,Y,3/31/2019,Low Risk,6353
42227.48929,47,1,9,42227.48929,0,Y,Y,3/31/2019,Low Risk,5042
56041.51404,31,1,9,56041.51404,0,N,N,3/31/2019,Low Risk,3476
53400.36944,30,5,5,53400.36944,0,N,Y,3/31/2019,Low Risk,4257
91987.02212,24,1,5,91987.02212,0,N,Y,3/31/2019,High Risk,4517
86659.09952,34,9,9,86659.09952,0,N,Y,3/31/2019,Low Risk,5610
100851.5552,31,9,5,100851.5552,0,Y,N,3/31/2019,Low Risk,9634
98808.93982,36,5,9,98808.93982,0,N,N,3/31/2019,Low Risk,6524
81419.17778,39,9,1,81419.17778,0,N,N,3/31/2019,High Risk,7845
52841.64467,3,9,9,52841.64467,0,N,Y,3/31/2019,Low Risk,3573
88798.11357,25,9,9,88798.11357,0,N,N,3/31/2019,Low Risk,9425
99692.28117,36,1,1,99692.28117,0,Y,Y,3/31/2019,Low Risk,8885
55306.76486,24,1,9,55306.76486,0,N,Y,3/31/2019,High Risk,1603
41735.47052,50,5,1,41735.47052,0,N,Y,3/31/2019,High Risk,9616
41604.297,38,5,9,41604.297,0,N,N,3/31/2019,Low Risk,3328
68507.95764,16,9,5,68507.95764,0,N,N,3/31/2019,Low Risk,3733
37037.44531,22,1,1,37037.44531,0,Y,N,3/31/2019,Low Risk,7891
46971.91336,16,5,9,46971.91336,0,N,Y,3/31/2019,Low Risk,7350
30681.32952,10,1,5,30681.32952,0,N,N,3/31/2019,Low Risk,3519
30644.00133,30,5,5,30644.00133,0,N,N,3/31/2019,Low Risk,9260
36633.3567,24,1,1,36633.3567,0,Y,N,3/31/2019,Low Risk,3795
99683.54237,1,1,1,99683.54237,0,Y,Y,3/31/2019,Low Risk,7607
31701.34055,27,9,1,31701.34055,0,N,N,3/31/2019,High Risk,3414
91190.9909,42,5,9,91190.9909,0,N,Y,3/31/2019,Low Risk,5579
55921.51315,17,9,9,55921.51315,0,N,N,3/31/2019,Low Risk,8902
74456.38599,10,1,5,74456.38599,0,Y,Y,3/31/2019,Low Risk,3454
61514.34594,19,5,9,61514.34594,0,Y,Y,3/31/2019,Low Risk,5997
40270.95517,30,9,9,40270.95517,0,Y,N,3/31/2019,Low Risk,1610
78438.91056,16,1,5,78438.91056,0,N,N,3/31/2019,Low Risk,7377
57430.77468,43,5,9,57430.77468,0,Y,N,3/31/2019,Low Risk,5159
31204.95586,36,1,1,31204.95586,0,N,Y,3/31/2019,Low Risk,4546
51900.90488,10,5,1,51900.90488,0,N,Y,3/31/2019,Low Risk,1378
51619.11154,46,1,1,51619.11154,0,Y,N,3/31/2019,High Risk,3301
33384.73044,16,5,1,33384.73044,0,Y,Y,3/31/2019,Low Risk,6118
57272.789,19,9,5,57272.789,0,N,N,3/31/2019,Low Risk,7068
87746.67767,37,5,9,87746.67767,0,N,Y,3/31/2019,Low Risk,5225
97066.40102,43,9,9,97066.40102,0,Y,Y,3/31/2019,Low Risk,7095
66841.14874,7,1,9,66841.14874,0,Y,N,3/31/2019,Low Risk,4596
92533.4618,2,5,5,92533.4618,0,Y,N,3/31/2019,High Risk,2335
76247.58109,18,9,1,76247.58109,0,Y,N,3/31/2019,Low Risk,6374
89266.68624,39,9,1,89266.68624,0,Y,Y,3/31/2019,Low Risk,3761
39051.40234,38,9,9,39051.40234,0,Y,Y,3/31/2019,Low Risk,4550
61113.43913,30,9,5,61113.43913,0,N,N,3/31/2019,Low Risk,1964
32906.53039,17,1,9,32906.53039,0,Y,N,3/31/2019,Low Risk,8399
43027.86041,22,5,1,43027.86041,0,N,N,3/31/2019,Low Risk,1260
32683.07205,9,1,1,32683.07205,0,N,N,3/31/2019,Low Risk,6556
32961.27034,34,9,5,32961.27034,0,N,Y,3/31/2019,High Risk,5483
47744.77021,27,5,1,47744.77021,0,N,Y,3/31/2019,Low Risk,2446
40113.4333,45,1,1,40113.4333,0,N,N,3/31/2019,Low Risk,7083
70282.52735,3,1,5,70282.52735,0,N,Y,3/31/2019,High Risk,2882
66997.66754,2,5,5,66997.66754,0,N,Y,3/31/2019,High Risk,5444
43289.65907,11,1,1,43289.65907,0,N,Y,3/31/2019,Low Risk,6922
94000.31363,18,1,5,94000.31363,0,N,Y,3/31/2019,High Risk,1196
50603.18842,14,9,9,50603.18842,0,N,Y,3/31/2019,Low Risk,8793
52754.32533,26,9,1,52754.32533,0,Y,Y,3/31/2019,Low Risk,1259
71151.16992,32,5,1,71151.16992,0,N,N,3/31/2019,Low Risk,6344
38835.3867,25,1,9,38835.3867,0,N,N,3/31/2019,Low Risk,4699
44235.9133,19,5,5,44235.9133,0,Y,N,3/31/2019,Low Risk,6198
92389.99729,23,1,9,92389.99729,0,Y,N,3/31/2019,Low Risk,3460
40775.39258,38,9,5,40775.39258,0,Y,N,3/31/2019,Low Risk,9960
81309.72343,28,9,9,81309.72343,0,N,Y,3/31/2019,Low Risk,5019
81410.47528,8,9,1,81410.47528,0,N,Y,3/31/2019,Low Risk,6663
88109.18722,10,5,9,88109.18722,0,N,N,3/31/2019,High Risk,1757
61507.96076,16,1,1,61507.96076,0,N,Y,3/31/2019,Low Risk,2735
63673.58618,33,5,1,63673.58618,0,N,Y,3/31/2019,Low Risk,9213
37162.06844,31,1,5,37162.06844,0,N,N,3/31/2019,Low Risk,1799
43630.74314,33,1,1,43630.74314,0,N,N,3/31/2019,Low Risk,3504
100321.5558,33,9,5,100321.5558,0,Y,Y,3/31/2019,Low Risk,7363
98635.24243,10,9,1,98635.24243,0,Y,Y,3/31/2019,Low Risk,5396
40816.87793,20,1,1,40816.87793,0,N,Y,3/31/2019,Low Risk,2678
99700.71297,14,1,9,99700.71297,0,Y,Y,3/31/2019,Low Risk,4882
30270.06649,7,9,1,30270.06649,0,Y,N,3/31/2019,Low Risk,8030
65367.07694,47,9,9,65367.07694,0,Y,N,3/31/2019,Low Risk,6334
54457.5858,38,5,9,54457.5858,0,Y,Y,3/31/2019,Low Risk,7907
77425.95461,50,5,9,77425.95461,0,N,N,3/31/2019,Low Risk,1151
71104.6643,23,5,5,71104.6643,0,N,Y,3/31/2019,High Risk,9111
57399.89256,2,9,1,57399.89256,0,Y,Y,3/31/2019,High Risk,4711
82365.80624,28,9,1,82365.80624,0,Y,Y,3/31/2019,Low Risk,8558
89454.94015,8,9,5,89454.94015,0,N,Y,3/31/2019,Low Risk,4525
65399.63314,29,5,9,65399.63314,0,N,Y,3/31/2019,Low Risk,3512
33544.64784,34,5,5,33544.64784,0,N,N,3/31/2019,Low Risk,8739
48838.83266,1,9,9,48838.83266,0,Y,Y,3/31/2019,Low Risk,6691
35719.10052,47,1,9,35719.10052,0,Y,Y,3/31/2019,High Risk,5001
92148.94799,34,9,1,92148.94799,0,Y,N,3/31/2019,Low Risk,7590
93539.90396,24,5,5,93539.90396,0,Y,N,3/31/2019,Low Risk,7620
71553.94733,44,1,1,71553.94733,0,N,N,3/31/2019,High Risk,8326
44531.83739,29,9,1,44531.83739,0,Y,Y,3/31/2019,High Risk,7220
37785.78133,2,1,1,37785.78133,0,N,Y,3/31/2019,High Risk,4161
39006.59407,16,5,5,39006.59407,0,Y,Y,3/31/2019,Low Risk,8797
88725.40372,39,1,5,88725.40372,0,N,Y,3/31/2019,High Risk,5174
52561.26886,48,1,9,52561.26886,0,N,N,3/31/2019,Low Risk,5108
87975.0164,31,9,9,87975.0164,0,N,N,3/31/2019,High Risk,2241
61132.16396,25,5,9,61132.16396,0,N,N,3/31/2019,Low Risk,6863
91095.06893,28,1,9,91095.06893,0,N,Y,3/31/2019,Low Risk,7217
70068.43269,4,1,9,70068.43269,0,Y,Y,3/31/2019,High Risk,9489
50263.4112,26,1,1,50263.4112,0,N,Y,3/31/2019,High Risk,6396
88479.08024,9,5,9,88479.08024,0,Y,N,3/31/2019,Low Risk,9517
50660.65114,43,1,1,50660.65114,0,Y,N,3/31/2019,Low Risk,9065
94819.66483,24,9,5,94819.66483,0,Y,Y,3/31/2019,Low Risk,8862
97784.1382,42,9,5,97784.1382,0,Y,N,3/31/2019,Low Risk,5971
58148.51877,32,1,1,58148.51877,0,Y,Y,3/31/2019,High Risk,9480
44026.95069,29,1,9,44026.95069,0,N,Y,3/31/2019,Low Risk,3046
84310.73861,41,9,1,84310.73861,0,N,Y,3/31/2019,High Risk,3502
32442.5071,40,9,5,32442.5071,0,N,Y,3/31/2019,Low Risk,8499
50977.80421,31,9,9,50977.80421,0,Y,N,3/31/2019,Low Risk,8120
84193.44504,34,1,5,84193.44504,0,N,Y,3/31/2019,Low Risk,2910
34451.88624,26,5,1,34451.88624,0,Y,Y,3/31/2019,Low Risk,4774
76025.54867,32,5,5,76025.54867,0,N,Y,3/31/2019,Low Risk,1341
80591.15488,40,1,9,80591.15488,0,N,N,3/31/2019,Low Risk,7007
74520.57306,3,9,5,74520.57306,0,Y,Y,3/31/2019,Low Risk,5990
46917.73864,6,1,1,46917.73864,0,Y,Y,3/31/2019,Low Risk,4091
62745.86689,41,5,1,62745.86689,0,N,Y,3/31/2019,Low Risk,3483
36483.37104,10,5,1,36483.37104,0,N,N,3/31/2019,Low Risk,8338
59905.07355,45,1,9,59905.07355,0,N,Y,3/31/2019,Low Risk,8988
64828.47125,5,5,1,64828.47125,0,N,N,3/31/2019,Low Risk,4429
89509.09774,25,5,5,89509.09774,0,N,Y,3/31/2019,Low Risk,3926
73530.83782,30,9,5,73530.83782,0,N,Y,3/31/2019,High Risk,4708
40114.72335,7,5,9,40114.72335,0,Y,N,3/31/2019,Low Risk,4390
100250.0016,28,9,5,100250.0016,0,N,N,3/31/2019,Low Risk,6362
59433.29691,1,9,1,59433.29691,0,Y,Y,3/31/2019,Low Risk,7050
91760.54681,43,1,5,91760.54681,0,N,N,3/31/2019,Low Risk,5661
36201.1669,26,5,9,36201.1669,0,N,Y,3/31/2019,Low Risk,6827
36988.42742,32,1,5,36988.42742,0,N,Y,3/31/2019,Low Risk,9025
67179.79111,38,1,9,67179.79111,0,N,Y,3/31/2019,High Risk,9252
82795.24175,48,9,9,82795.24175,0,N,N,3/31/2019,Low Risk,5538
67196.68172,12,9,5,67196.68172,0,N,Y,3/31/2019,High Risk,8439
91556.00377,48,5,5,91556.00377,0,Y,Y,3/31/2019,High Risk,1575
84865.3792,28,1,5,84865.3792,0,Y,N,3/31/2019,Low Risk,1671
58589.67852,9,5,1,58589.67852,0,Y,Y,3/31/2019,Low Risk,6967
82362.04642,43,5,9,82362.04642,0,N,N,3/31/2019,High Risk,2188
77218.49668,47,9,1,77218.49668,0,Y,N,3/31/2019,Low Risk,8365
95456.56999,37,1,9,95456.56999,0,Y,N,3/31/2019,High Risk,7069
41714.06785,42,1,9,41714.06785,0,N,N,3/31/2019,Low Risk,3770
40167.73624,29,1,1,40167.73624,0,N,N,3/31/2019,Low Risk,4641
55908.84647,18,5,1,55908.84647,0,N,N,3/31/2019,Low Risk,9057
39816.60362,12,5,1,39816.60362,0,Y,Y,3/31/2019,Low Risk,6783
88217.47323,28,5,9,88217.47323,0,Y,N,3/31/2019,High Risk,1540
81204.71757,40,9,9,81204.71757,0,Y,Y,3/31/2019,High Risk,7639
36444.52786,25,9,9,36444.52786,0,N,Y,3/31/2019,Low Risk,7994
44241.08008,22,1,5,44241.08008,0,Y,Y,3/31/2019,Low Risk,3933
60021.11434,35,1,9,60021.11434,0,Y,N,3/31/2019,High Risk,9662
37458.71834,31,5,5,37458.71834,0,Y,Y,3/31/2019,Low Risk,8205
93690.05227,2,1,5,93690.05227,0,Y,N,3/31/2019,Low Risk,2959
37078.83698,7,1,5,37078.83698,0,N,Y,3/31/2019,Low Risk,9158
69598.88706,29,9,9,69598.88706,0,Y,N,3/31/2019,Low Risk,5023
57309.44302,30,9,9,57309.44302,0,N,N,3/31/2019,High Risk,3206
83733.01522,47,1,5,83733.01522,0,N,N,3/31/2019,Low Risk,1130
77381.45578,19,5,9,77381.45578,0,N,N,3/31/2019,Low Risk,2876
35971.45233,42,1,5,35971.45233,0,N,Y,3/31/2019,Low Risk,9146
69839.50281,27,5,9,69839.50281,0,N,N,3/31/2019,Low Risk,9318
87964.71209,1,9,5,87964.71209,0,Y,Y,3/31/2019,Low Risk,2386
57624.46985,27,1,5,57624.46985,0,Y,N,3/31/2019,Low Risk,6468
57424.72631,2,9,9,57424.72631,0,N,N,3/31/2019,Low Risk,6570
44956.45334,16,1,5,44956.45334,0,Y,N,3/31/2019,Low Risk,1274
49145.5486,3,9,9,49145.5486,0,N,Y,3/31/2019,High Risk,7102
37397.55816,5,5,1,37397.55816,0,Y,N,3/31/2019,Low Risk,1057
82377.69629,5,5,5,82377.69629,0,N,N,3/31/2019,Low Risk,7070
76016.65002,18,5,5,76016.65002,0,Y,Y,3/31/2019,Low Risk,5726
45654.55009,32,1,9,45654.55009,0,Y,N,3/31/2019,High Risk,7259
67214.28938,22,5,1,67214.28938,0,N,N,3/31/2019,Low Risk,7850
39679.83311,9,9,5,39679.83311,0,Y,N,3/31/2019,Low Risk,5228
54258.63,33,5,5,54258.63,0,N,Y,3/31/2019,Low Risk,9992
68457.52597,12,1,1,68457.52597,0,Y,Y,3/31/2019,Low Risk,6812
100696.931,37,1,1,100696.931,0,N,Y,3/31/2019,Low Risk,8507
60953.25747,27,1,9,60953.25747,0,Y,Y,3/31/2019,High Risk,7084
100287.4237,47,5,5,100287.4237,0,Y,N,3/31/2019,High Risk,6820
53861.87428,39,1,9,53861.87428,0,Y,N,3/31/2019,High Risk,4974
32509.60316,39,5,1,32509.60316,0,Y,N,3/31/2019,Low Risk,8908
36441.94638,49,5,1,36441.94638,0,N,N,3/31/2019,Low Risk,8728
92972.04425,27,9,5,92972.04425,0,N,N,3/31/2019,Low Risk,4415
60598.42672,32,5,5,60598.42672,0,Y,Y,3/31/2019,Low Risk,8979
86676.61073,47,1,9,86676.61073,0,N,N,3/31/2019,Low Risk,3171
34040.99098,29,1,5,34040.99098,0,N,Y,3/31/2019,High Risk,3469
71028.34857,23,5,9,71028.34857,0,Y,N,3/31/2019,Low Risk,1648
36304.23954,45,9,5,36304.23954,0,Y,Y,3/31/2019,Low Risk,5219
94414.57792,38,5,9,94414.57792,0,Y,Y,3/31/2019,Low Risk,3881
64094.37205,18,9,9,64094.37205,0,Y,Y,3/31/2019,High Risk,3525
66297.23409,48,1,1,66297.23409,0,Y,Y,3/31/2019,Low Risk,2331
94905.11321,37,5,1,94905.11321,0,N,Y,3/31/2019,Low Risk,9853
64406.78931,8,1,1,64406.78931,0,N,Y,3/31/2019,High Risk,5271
83514.24784,46,5,9,83514.24784,0,N,Y,3/31/2019,High Risk,8294
38780.28224,8,5,5,38780.28224,0,N,Y,3/31/2019,Low Risk,5791
89959.91138,1,1,9,89959.91138,0,N,Y,3/31/2019,Low Risk,5376
63056.59836,26,1,1,63056.59836,0,Y,Y,3/31/2019,Low Risk,4198
73585.19944,21,1,9,73585.19944,0,N,Y,3/31/2019,High Risk,7756
51024.56943,8,5,5,51024.56943,0,N,Y,3/31/2019,Low Risk,9372
83347.41036,50,5,1,83347.41036,0,N,Y,3/31/2019,High Risk,9863
75833.90276,8,9,9,75833.90276,0,Y,Y,3/31/2019,Low Risk,3276
82813.83048,50,9,9,82813.83048,0,N,Y,3/31/2019,High Risk,8451
98839.14434,32,1,1,98839.14434,0,N,Y,3/31/2019,Low Risk,4302
55815.32884,25,1,9,55815.32884,0,Y,N,3/31/2019,Low Risk,8404
52760.37966,42,1,5,52760.37966,0,N,Y,3/31/2019,Low Risk,8090
59288.98864,21,1,9,59288.98864,0,N,N,3/31/2019,Low Risk,4605
98761.56698,39,9,9,98761.56698,0,N,N,3/31/2019,Low Risk,5224
46415.52798,47,5,5,46415.52798,0,Y,N,3/31/2019,Low Risk,7880
67540.30302,7,1,1,67540.30302,0,N,Y,3/31/2019,High Risk,9314
80223.65919,31,9,1,80223.65919,0,Y,N,3/31/2019,Low Risk,2256
81390.3349,47,5,9,81390.3349,0,Y,Y,3/31/2019,Low Risk,8359
58898.97638,10,5,1,58898.97638,0,N,N,3/31/2019,Low Risk,4344
47363.71871,37,1,9,47363.71871,0,Y,N,3/31/2019,Low Risk,1158
70449.52503,24,1,1,70449.52503,0,N,Y,3/31/2019,Low Risk,3755
79795.4241,40,9,9,79795.4241,0,Y,Y,3/31/2019,Low Risk,9061
40171.86101,26,5,5,40171.86101,0,N,N,3/31/2019,High Risk,1292
66707.93227,8,1,9,66707.93227,0,Y,N,3/31/2019,Low Risk,4359
36268.35842,25,9,1,36268.35842,0,N,N,3/31/2019,High Risk,3533
76255.53667,20,9,1,76255.53667,0,Y,N,3/31/2019,High Risk,1646
68315.2758,47,5,5,68315.2758,0,Y,N,3/31/2019,High Risk,9945
71488.79975,26,1,5,71488.79975,0,N,N,3/31/2019,Low Risk,4075
59844.32338,11,5,9,59844.32338,0,Y,Y,3/31/2019,Low Risk,8148
61288.44257,7,9,1,61288.44257,0,N,Y,3/31/2019,Low Risk,2668
88881.4183,19,9,5,88881.4183,0,N,N,3/31/2019,Low Risk,3065
94685.3726,24,1,9,94685.3726,0,N,N,3/31/2019,High Risk,3374
86690.52237,15,9,9,86690.52237,0,N,N,3/31/2019,Low Risk,6367
